Category,Representative,Period,Local_Production (%),Import_Dependence (%)
Древесные материалы и изделия,ОСП,2019-Q4,42.623352159530924,57.376647840469076
Древесные материалы и изделия,ОСП,2020-Q1,43.60352858897992,56.39647141102008
Древесные материалы и изделия,ОСП,2020-Q2,44.583705018428915,55.416294981571085
Древесные материалы и изделия,ОСП,2020-Q3,45.56388144787792,54.43611855212208
Древесные материалы и изделия,ОСП,2020-Q4,46.54405787732691,53.45594212267309
Древесные материалы и изделия,ОСП,2021-Q1,47.52423430677591,52.47576569322409
Древесные материалы и изделия,ОСП,2021-Q2,48.5044107362249,51.4955892637751
Древесные материалы и изделия,ОСП,2021-Q3,49.4845871656739,50.5154128343261
Древесные материалы и изделия,ОСП,2021-Q4,50.46476359512289,49.53523640487711
Древесные материалы и изделия,ОСП,2022-Q1,51.44494002457189,48.55505997542811
Древесные материалы и изделия,ОСП,2022-Q2,52.42511645402089,47.57488354597911
Древесные материалы и изделия,ОСП,2022-Q3,53.40529288346988,46.59470711653012
Древесные материалы и изделия,ОСП,2022-Q4,54.38546931291888,45.61453068708112
Древесные материалы и изделия,ОСП,2023-Q1,55.365645742367875,44.634354257632125
Древесные материалы и изделия,ОСП,2023-Q2,56.34582217181687,43.65417782818313
Древесные материалы и изделия,ОСП,2023-Q3,57.325998601265866,42.674001398734134
Древесные материалы и изделия,ОСП,2023-Q4,58.30617503071486,41.69382496928514
Древесные материалы и изделия,МДФ,2015-Q1,36.0,64.0
Древесные материалы и изделия,МДФ,2015-Q2,37.908221592852634,62.091778407147366
Древесные материалы и изделия,МДФ,2015-Q3,39.81644318570527,60.18355681429473
Древесные материалы и изделия,МДФ,2015-Q4,41.72466477855791,58.27533522144209
Древесные материалы и изделия,МДФ,2016-Q1,43.63288637141054,56.36711362858946
Древесные материалы и изделия,МДФ,2016-Q2,45.541107964263176,54.458892035736824
Древесные материалы и изделия,МДФ,2016-Q3,47.44932955711581,52.55067044288419
Древесные материалы и изделия,МДФ,2016-Q4,49.357551149968444,50.642448850031556
Древесные материалы и изделия,МДФ,2017-Q1,51.265772742821085,48.734227257178915
Древесные материалы и изделия,МДФ,2017-Q2,53.17399433567372,46.82600566432628
Древесные материалы и изделия,МДФ,2017-Q3,55.08221592852635,44.91778407147365
Древесные материалы и изделия,МДФ,2017-Q4,56.99043752137899,43.00956247862101
Древесные материалы и изделия,МДФ,2018-Q1,58.89865911423162,41.10134088576838
Древесные материалы и изделия,МДФ,2018-Q2,60.80688070708426,39.19311929291574
Древесные материалы и изделия,МДФ,2018-Q3,62.715102299936895,37.284897700063105
Древесные материалы и изделия,МДФ,2018-Q4,64.62332389278953,35.37667610721047
Древесные материалы и изделия,МДФ,2019-Q1,66.53154548564217,33.46845451435783
Древесные материалы и изделия,МДФ,2019-Q2,68.43976707849481,31.560232921505197
Древесные материалы и изделия,МДФ,2019-Q3,70.34798867134744,29.652011328652563
Древесные материалы и изделия,МДФ,2019-Q4,72.25621026420006,27.74378973579993
Древесные материалы и изделия,МДФ,2020-Q1,74.1644318570527,25.835568142947295
Древесные материалы и изделия,МДФ,2020-Q2,76.07265344990535,23.927346550094654
Древесные материалы и изделия,МДФ,2020-Q3,77.98087504275799,22.01912495724202
Древесные материалы и изделия,МДФ,2020-Q4,79.88909663561061,20.110903364389387
Древесные материалы и изделия,МДФ,2021-Q1,81.79731822846324,18.202681771536753
Древесные материалы и изделия,МДФ,2021-Q2,83.70553982131588,16.29446017868412
Древесные материалы и изделия,МДФ,2021-Q3,85.61376141416852,14.386238585831478
Древесные материалы и изделия,МДФ,2021-Q4,87.52198300702116,12.478016992978844
Древесные материалы и изделия,МДФ,2022-Q1,89.43020459987379,10.56979540012621
Древесные материалы и изделия,МДФ,2022-Q2,91.33842619272642,8.661573807273577
Древесные материалы и изделия,МДФ,2022-Q3,93.24664778557906,6.753352214420936
Древесные материалы и изделия,МДФ,2022-Q4,95.1548693784317,4.845130621568302
Древесные материалы и изделия,МДФ,2023-Q1,97.06309097128434,2.936909028715668
Гидроизоляционные материалы,Рубероид,2015-Q1,29.0,71.0
Гидроизоляционные материалы,Рубероид,2015-Q2,29.766924019243334,70.23307598075667
Гидроизоляционные материалы,Рубероид,2015-Q3,30.533848038486667,69.46615196151333
Гидроизоляционные материалы,Рубероид,2015-Q4,31.30077205773,68.69922794227
Гидроизоляционные материалы,Рубероид,2016-Q1,32.067696076973334,67.93230392302667
Гидроизоляционные материалы,Рубероид,2016-Q2,32.83462009621667,67.16537990378333
Гидроизоляционные материалы,Рубероид,2016-Q3,33.601544115460015,66.39845588453998
Гидроизоляционные материалы,Рубероид,2016-Q4,34.36846813470335,65.63153186529665
Гидроизоляционные материалы,Рубероид,2017-Q1,35.13539215394668,64.86460784605332
Гидроизоляционные материалы,Рубероид,2017-Q2,35.902316173190016,64.09768382680998
Гидроизоляционные материалы,Рубероид,2017-Q3,36.66924019243335,63.33075980756665
Гидроизоляционные материалы,Рубероид,2017-Q4,37.43616421167668,62.56383578832332
Гидроизоляционные материалы,Рубероид,2018-Q1,38.20308823092002,61.79691176907998
Гидроизоляционные материалы,Рубероид,2018-Q2,38.97001225016336,61.02998774983664
Гидроизоляционные материалы,Рубероид,2018-Q3,39.73693626940669,60.26306373059331
Гидроизоляционные материалы,Рубероид,2018-Q4,40.503860288650024,59.496139711349976
Гидроизоляционные материалы,Рубероид,2019-Q1,41.27078430789336,58.72921569210664
Гидроизоляционные материалы,Рубероид,2019-Q2,42.0377083271367,57.9622916728633
Гидроизоляционные материалы,Рубероид,2019-Q3,42.80463234638003,57.19536765361997
Гидроизоляционные материалы,Рубероид,2019-Q4,43.571556365623366,56.428443634376634
Гидроизоляционные материалы,Рубероид,2020-Q1,44.3384803848667,55.6615196151333
Гидроизоляционные материалы,Рубероид,2020-Q2,45.10540440411003,54.89459559588997
Гидроизоляционные материалы,Рубероид,2020-Q3,45.872328423353366,54.127671576646634
Гидроизоляционные материалы,Рубероид,2020-Q4,46.6392524425967,53.3607475574033
Гидроизоляционные материалы,Рубероид,2021-Q1,47.40617646184004,52.59382353815996
Гидроизоляционные материалы,Рубероид,2021-Q2,48.173100481083374,51.826899518916626
Гидроизоляционные материалы,Рубероид,2021-Q3,48.940024500326714,51.059975499673286
Гидроизоляционные материалы,Рубероид,2021-Q4,49.70694851957005,50.29305148042995
Гидроизоляционные материалы,Рубероид,2022-Q1,50.47387253881338,49.52612746118662
Гидроизоляционные материалы,Рубероид,2022-Q2,51.240796558056715,48.759203441943285
Гидроизоляционные материалы,Рубероид,2022-Q3,52.00772057730005,47.99227942269995
Гидроизоляционные материалы,Рубероид,2022-Q4,52.77464459654338,47.22535540345662
Гидроизоляционные материалы,Рубероид,2023-Q1,53.541568615786716,46.458431384213284
Гидроизоляционные материалы,Рубероид,2023-Q2,54.30849263503005,45.69150736496995
Гидроизоляционные материалы,Рубероид,2023-Q3,55.07541665427339,44.92458334572661
Гидроизоляционные материалы,Рубероид,2023-Q4,55.84234067351672,44.15765932648328
Гидроизоляционные материалы,Полиэтиленовая пленка,2015-Q1,30.0,70.0
Гидроизоляционные материалы,Полиэтиленовая пленка,2015-Q2,30.846628659979743,69.15337134002026
Гидроизоляционные материалы,Полиэтиленовая пленка,2015-Q3,31.693257319959486,68.30674268004051
Гидроизоляционные материалы,Полиэтиленовая пленка,2015-Q4,32.53988597993923,67.46011402006077
Гидроизоляционные материалы,Полиэтиленовая пленка,2016-Q1,33.38651463991897,66.61348536008103
Гидроизоляционные материалы,Полиэтиленовая пленка,2016-Q2,34.233143299898714,65.76685670010129
Гидроизоляционные материалы,Полиэтиленовая пленка,2016-Q3,35.07977195987846,64.92022804012154
Гидроизоляционные материалы,Полиэтиленовая пленка,2016-Q4,35.9264006198582,64.0735993801418
Гидроизоляционные материалы,Полиэтиленовая пленка,2017-Q1,36.77302927983794,63.22697072016206
Гидроизоляционные материалы,Полиэтиленовая пленка,2017-Q2,37.619657939817685,62.380342060182315
Гидроизоляционные материалы,Полиэтиленовая пленка,2017-Q3,38.46628659979743,61.53371340020257
Гидроизоляционные материалы,Полиэтиленовая пленка,2017-Q4,39.31291525977717,60.68708474022283
Гидроизоляционные материалы,Полиэтиленовая пленка,2018-Q1,40.15954391975691,59.84045608024309
Гидроизоляционные материалы,Полиэтиленовая пленка,2018-Q2,41.006172579736656,58.993827420263344
Гидроизоляционные материалы,Полиэтиленовая пленка,2018-Q3,41.8528012397164,58.1471987602836
Гидроизоляционные материалы,Полиэтиленовая пленка,2018-Q4,42.69942989969614,57.30057010030386
Гидроизоляционные материалы,Полиэтиленовая пленка,2019-Q1,43.546058559675885,56.453941440324115
Гидроизоляционные материалы,Полиэтиленовая пленка,2019-Q2,44.39268721965563,55.60731278034437
Гидроизоляционные материалы,Полиэтиленовая пленка,2019-Q3,45.23931587963537,54.76068412036463
Гидроизоляционные материалы,Полиэтиленовая пленка,2019-Q4,46.08594453961511,53.91405546038489
Гидроизоляционные материалы,Полиэтиленовая пленка,2020-Q1,46.932573199594856,53.067426800405144
Гидроизоляционные материалы,Полиэтиленовая пленка,2020-Q2,47.7792018595746,52.2207981404254
Гидроизоляционные материалы,Полиэтиленовая пленка,2020-Q3,48.62583051955434,51.37416948044566
Гидроизоляционные материалы,Полиэтиленовая пленка,2020-Q4,49.472459179534084,50.527540820465916
Гидроизоляционные материалы,Полиэтиленовая пленка,2021-Q1,50.31908783951382,49.68091216048618
Гидроизоляционные материалы,Полиэтиленовая пленка,2021-Q2,51.16571649949356,48.83428350050644
Гидроизоляционные материалы,Полиэтиленовая пленка,2021-Q3,52.012345159473306,47.987654840526694
Гидроизоляционные материалы,Полиэтиленовая пленка,2021-Q4,52.85897381945305,47.14102618054695
Гидроизоляционные материалы,Полиэтиленовая пленка,2022-Q1,53.70560247943279,46.29439752056721
Гидроизоляционные материалы,Полиэтиленовая пленка,2022-Q2,54.552231139412534,45.447768860587466
Гидроизоляционные материалы,Полиэтиленовая пленка,2022-Q3,55.39885979939228,44.60114020060772
Гидроизоляционные материалы,Полиэтиленовая пленка,2022-Q4,56.24548845937202,43.75451154062798
Гидроизоляционные материалы,Полиэтиленовая пленка,2023-Q1,57.09211711935176,42.90788288064824
Гидроизоляционные материалы,Полиэтиленовая пленка,2023-Q2,57.938745779331505,42.061254220668495
Гидроизоляционные материалы,Полиэтиленовая пленка,2023-Q3,58.78537443931125,41.21462556068875
Гидроизоляционные материалы,Полиэтиленовая пленка,2023-Q4,59.63200309929099,40.36799690070901
Гидроизоляционные материалы,Битумная мастика,2015-Q1,25.0,75.0
Гидроизоляционные материалы,Битумная мастика,2015-Q2,26.473353384555423,73.52664661544458
Гидроизоляционные материалы,Битумная мастика,2015-Q3,27.94670676911086,72.05329323088914
Гидроизоляционные материалы,Битумная мастика,2015-Q4,29.420060153666284,70.57993984633372
Гидроизоляционные материалы,Битумная мастика,2016-Q1,30.893413538221722,69.10658646177828
Гидроизоляционные материалы,Битумная мастика,2016-Q2,32.366766922777146,67.63323307722285
Гидроизоляционные материалы,Битумная мастика,2016-Q3,33.84012030733257,66.15987969266743
Гидроизоляционные материалы,Битумная мастика,2016-Q4,35.31347369188801,64.686526308112
Гидроизоляционные материалы,Битумная мастика,2017-Q1,36.78682707644343,63.21317292355657
Гидроизоляционные материалы,Битумная мастика,2017-Q2,38.26018046099886,61.73981953900114
Гидроизоляционные материалы,Битумная мастика,2017-Q3,39.73353384555429,60.26646615444571
Гидроизоляционные материалы,Битумная мастика,2017-Q4,41.206887230109714,58.793112769890286
Гидроизоляционные материалы,Битумная мастика,2018-Q1,42.680240614665145,57.319759385334855
Гидроизоляционные материалы,Битумная мастика,2018-Q2,44.153593999220575,55.846406000779425
Гидроизоляционные материалы,Битумная мастика,2018-Q3,45.626947383776,54.373052616224
Гидроизоляционные материалы,Битумная мастика,2018-Q4,47.10030076833143,52.89969923166857
Гидроизоляционные материалы,Битумная мастика,2019-Q1,48.57365415288686,51.42634584711314
Гидроизоляционные материалы,Битумная мастика,2019-Q2,50.04700753744229,49.95299246255771
Гидроизоляционные материалы,Битумная мастика,2019-Q3,51.52036092199772,48.47963907800228
Гидроизоляционные материалы,Битумная мастика,2019-Q4,52.993714306553144,47.006285693446856
Гидроизоляционные материалы,Битумная мастика,2020-Q1,54.467067691108575,45.532932308891425
Гидроизоляционные материалы,Битумная мастика,2020-Q2,55.940421075664005,44.059578924335995
Гидроизоляционные материалы,Битумная мастика,2020-Q3,57.41377446021943,42.58622553978057
Гидроизоляционные материалы,Битумная мастика,2020-Q4,58.88712784477486,41.11287215522514
Гидроизоляционные материалы,Битумная мастика,2021-Q1,60.36048122933029,39.63951877066971
Гидроизоляционные материалы,Битумная мастика,2021-Q2,61.83383461388572,38.16616538611428
Гидроизоляционные материалы,Битумная мастика,2021-Q3,63.30718799844115,36.69281200155885
Гидроизоляционные материалы,Битумная мастика,2021-Q4,64.78054138299657,35.219458617003426
Гидроизоляционные материалы,Битумная мастика,2022-Q1,66.253894767552,33.746105232447995
Гидроизоляционные материалы,Битумная мастика,2022-Q2,67.72724815210744,32.272751847892565
Гидроизоляционные материалы,Битумная мастика,2022-Q3,69.20060153666286,30.79939846333714
Гидроизоляционные материалы,Битумная мастика,2022-Q4,70.6739549212183,29.32604507878171
Гидроизоляционные материалы,Битумная мастика,2023-Q1,72.14730830577372,27.85269169422628
Гидроизоляционные материалы,Битумная мастика,2023-Q2,73.62066169032914,26.37933830967085
Гидроизоляционные материалы,Битумная мастика,2023-Q3,75.09401507488458,24.90598492511542
Гидроизоляционные материалы,Битумная мастика,2023-Q4,76.56736845944,23.432631540559996
Гидроизоляционные материалы,Гидроизоляционные мембраны,2015-Q1,42.0,58.0
Гидроизоляционные материалы,Гидроизоляционные мембраны,2015-Q2,43.03270705727454,56.96729294272546
Гидроизоляционные материалы,Гидроизоляционные мембраны,2015-Q3,44.065414114549085,55.934585885450915
Гидроизоляционные материалы,Гидроизоляционные мембраны,2015-Q4,45.09812117182363,54.90187882817637
Гидроизоляционные материалы,Гидроизоляционные мембраны,2016-Q1,46.13082822909817,53.86917177090183
Гидроизоляционные материалы,Гидроизоляционные мембраны,2016-Q2,47.163535286372706,52.836464713627294
Гидроизоляционные материалы,Гидроизоляционные мембраны,2016-Q3,48.196242343647256,51.803757656352744
Гидроизоляционные материалы,Гидроизоляционные мембраны,2016-Q4,49.22894940092179,50.77105059907821
Гидроизоляционные материалы,Гидроизоляционные мембраны,2017-Q1,50.261656458196335,49.738343541803665
Гидроизоляционные материалы,Гидроизоляционные мембраны,2017-Q2,51.29436351547088,48.70563648452912
Гидроизоляционные материалы,Гидроизоляционные мембраны,2017-Q3,52.32707057274542,47.67292942725458
Гидроизоляционные материалы,Гидроизоляционные мембраны,2017-Q4,53.35977763001996,46.64022236998004
Гидроизоляционные материалы,Гидроизоляционные мембраны,2018-Q1,54.392484687294505,45.607515312705495
Гидроизоляционные материалы,Гидроизоляционные мембраны,2018-Q2,55.42519174456905,44.57480825543095
Гидроизоляционные материалы,Гидроизоляционные мембраны,2018-Q3,56.45789880184359,43.54210119815641
Гидроизоляционные материалы,Гидроизоляционные мембраны,2018-Q4,57.49060585911813,42.50939414088187
Гидроизоляционные материалы,Гидроизоляционные мембраны,2019-Q1,58.52331291639267,41.47668708360733
Гидроизоляционные материалы,Гидроизоляционные мембраны,2019-Q2,59.55601997366722,40.44398002633278
Гидроизоляционные материалы,Гидроизоляционные мембраны,2019-Q3,60.588727030941754,39.411272969058246
Гидроизоляционные материалы,Гидроизоляционные мембраны,2019-Q4,61.6214340882163,38.3785659117837
Гидроизоляционные материалы,Гидроизоляционные мембраны,2020-Q1,62.65414114549084,37.34585885450916
Гидроизоляционные материалы,Гидроизоляционные мембраны,2020-Q2,63.68684820276538,36.31315179723462
Гидроизоляционные материалы,Гидроизоляционные мембраны,2020-Q3,64.71955526003993,35.280444739960075
Гидроизоляционные материалы,Гидроизоляционные мембраны,2020-Q4,65.75226231731446,34.24773768268553
Гидроизоляционные материалы,Гидроизоляционные мембраны,2021-Q1,66.78496937458901,33.21503062541099
Гидроизоляционные материалы,Гидроизоляционные мембраны,2021-Q2,67.81767643186355,32.182323568136454
Гидроизоляционные материалы,Гидроизоляционные мембраны,2021-Q3,68.8503834891381,31.149616510861907
Гидроизоляционные материалы,Гидроизоляционные мембраны,2021-Q4,69.88309054641263,30.116909453587365
Гидроизоляционные материалы,Гидроизоляционные мембраны,2022-Q1,70.91579760368718,29.084202396312822
Гидроизоляционные материалы,Гидроизоляционные мембраны,2022-Q2,71.94850466096172,28.05149533903828
Гидроизоляционные материалы,Гидроизоляционные мембраны,2022-Q3,72.98121171823627,27.01878828176374
Гидроизоляционные материалы,Гидроизоляционные мембраны,2022-Q4,74.0139187755108,25.986081224489197
Гидроизоляционные материалы,Гидроизоляционные мембраны,2023-Q1,75.04662583278534,24.953374167214655
Гидроизоляционные материалы,Гидроизоляционные мембраны,2023-Q2,76.07933289005989,23.920667109940112
Гидроизоляционные материалы,Гидроизоляционные мембраны,2023-Q3,77.11203994733444,22.88796005266557
Гидроизоляционные материалы,Гидроизоляционные мембраны,2023-Q4,78.14474700460897,21.855252995391027
Полимерные материалы,Пластиковые трубы,2015-Q1,48.0,52.0
Полимерные материалы,Пластиковые трубы,2015-Q2,48.91213030994727,51.08786969005273
Полимерные материалы,Пластиковые трубы,2015-Q3,49.82426061989455,50.17573938010545
Полимерные материалы,Пластиковые трубы,2015-Q4,50.736390929841825,49.263609070158175
Полимерные материалы,Пластиковые трубы,2016-Q1,51.648521239789105,48.351478760210895
Полимерные материалы,Пластиковые трубы,2016-Q2,52.56065154973638,47.43934845026362
Полимерные материалы,Пластиковые трубы,2016-Q3,53.47278185968365,46.52721814031635
Полимерные материалы,Пластиковые трубы,2016-Q4,54.38491216963093,45.61508783036907
Полимерные материалы,Пластиковые трубы,2017-Q1,55.2970424795782,44.7029575204218
Полимерные материалы,Пластиковые трубы,2017-Q2,56.20917278952548,43.79082721047452
Полимерные материалы,Пластиковые трубы,2017-Q3,57.121303099472755,42.878696900527245
Полимерные материалы,Пластиковые трубы,2017-Q4,58.03343340942003,41.96656659057997
Полимерные материалы,Пластиковые трубы,2018-Q1,58.94556371936731,41.05443628063269
Полимерные материалы,Пластиковые трубы,2018-Q2,59.85769402931458,40.14230597068542
Полимерные материалы,Пластиковые трубы,2018-Q3,60.76982433926186,39.23017566073814
Полимерные материалы,Пластиковые трубы,2018-Q4,61.68195464920913,38.31804535079087
Полимерные материалы,Пластиковые трубы,2019-Q1,62.594084959156405,37.405915040843595
Полимерные материалы,Пластиковые трубы,2019-Q2,63.506215269103684,36.493784730896316
Полимерные материалы,Пластиковые трубы,2019-Q3,64.41834557905096,35.58165442094904
Полимерные материалы,Пластиковые трубы,2019-Q4,65.33047588899824,34.66952411100176
Полимерные материалы,Пластиковые трубы,2020-Q1,66.24260619894551,33.75739380105449
Полимерные материалы,Пластиковые трубы,2020-Q2,67.15473650889278,32.84526349110722
Полимерные материалы,Пластиковые трубы,2020-Q3,68.06686681884005,31.933133181159942
Полимерные материалы,Пластиковые трубы,2020-Q4,68.97899712878734,31.021002871212666
Полимерные материалы,Пластиковые трубы,2021-Q1,69.89112743873461,30.10887256126539
Полимерные материалы,Пластиковые трубы,2021-Q2,70.80325774868189,29.196742251318113
Полимерные материалы,Пластиковые трубы,2021-Q3,71.71538805862916,28.28461194137084
Полимерные материалы,Пластиковые трубы,2021-Q4,72.62751836857643,27.372481631423565
Полимерные материалы,Пластиковые трубы,2022-Q1,73.53964867852372,26.46035132147629
Полимерные материалы,Пластиковые трубы,2022-Q2,74.45177898847099,25.548221011529012
Полимерные материалы,Пластиковые трубы,2022-Q3,75.36390929841826,24.63609070158174
Полимерные материалы,Пластиковые трубы,2022-Q4,76.27603960836554,23.723960391634463
Полимерные материалы,Пластиковые трубы,2023-Q1,77.18816991831281,22.811830081687187
Полимерные материалы,Пластиковые трубы,2023-Q2,78.1003002282601,21.89969977173991
Полимерные материалы,Пластиковые трубы,2023-Q3,79.01243053820737,20.987569461792635
Полимерные материалы,Пластиковые трубы,2023-Q4,79.92456084815464,20.075439151845362
Полимерные материалы,Пенопласт,2015-Q1,47.0,53.0
Полимерные материалы,Пенопласт,2015-Q2,48.30640760178595,51.69359239821405
Полимерные материалы,Пенопласт,2015-Q3,49.612815203571905,50.387184796428095
Полимерные материалы,Пенопласт,2015-Q4,50.919222805357855,49.080777194642145
Полимерные материалы,Пенопласт,2016-Q1,52.22563040714381,47.77436959285619
Полимерные материалы,Пенопласт,2016-Q2,53.53203800892976,46.46796199107024
Полимерные материалы,Пенопласт,2016-Q3,54.838445610715716,45.161554389284284
Полимерные материалы,Пенопласт,2016-Q4,56.144853212501665,43.855146787498335
Полимерные материалы,Пенопласт,2017-Q1,57.45126081428762,42.54873918571238
Полимерные материалы,Пенопласт,2017-Q2,58.75766841607357,41.24233158392643
Полимерные материалы,Пенопласт,2017-Q3,60.06407601785953,39.93592398214047
Полимерные материалы,Пенопласт,2017-Q4,61.370483619645476,38.629516380354524
Полимерные материалы,Пенопласт,2018-Q1,62.67689122143143,37.32310877856857
Полимерные материалы,Пенопласт,2018-Q2,63.98329882321738,36.01670117678262
Полимерные материалы,Пенопласт,2018-Q3,65.28970642500333,34.71029357499667
Полимерные материалы,Пенопласт,2018-Q4,66.59611402678928,33.40388597321071
Полимерные материалы,Пенопласт,2019-Q1,67.90252162857524,32.09747837142476
Полимерные материалы,Пенопласт,2019-Q2,69.20892923036119,30.791070769638807
Полимерные материалы,Пенопласт,2019-Q3,70.51533683214714,29.484663167852855
Полимерные материалы,Пенопласт,2019-Q4,71.8217444339331,28.178255566066902
Полимерные материалы,Пенопласт,2020-Q1,73.12815203571905,26.87184796428095
Полимерные материалы,Пенопласт,2020-Q2,74.434559637505,25.565440362494996
Полимерные материалы,Пенопласт,2020-Q3,75.74096723929095,24.259032760709044
Полимерные материалы,Пенопласт,2020-Q4,77.0473748410769,22.95262515892309
Полимерные материалы,Пенопласт,2021-Q1,78.35378244286287,21.646217557137142
Полимерные материалы,Пенопласт,2021-Q2,79.66019004464881,20.339809955351186
Полимерные материалы,Пенопласт,2021-Q3,80.96659764643476,19.033402353565236
Полимерные материалы,Пенопласт,2021-Q4,82.27300524822073,17.72699475177928
Полимерные материалы,Пенопласт,2022-Q1,83.57941285000666,16.42058714999333
Полимерные материалы,Пенопласт,2022-Q2,84.88582045179263,15.114179548207375
Полимерные материалы,Пенопласт,2022-Q3,86.19222805357857,13.807771946421425
Полимерные материалы,Пенопласт,2022-Q4,87.49863565536452,12.50136434463547
Полимерные материалы,Пенопласт,2023-Q1,88.80504325715049,11.19495674284952
Полимерные материалы,Пенопласт,2023-Q2,90.11145085893642,9.88854914106357
Полимерные материалы,Пенопласт,2023-Q3,91.41785846072239,8.582141539277615
Полимерные материалы,Пенопласт,2023-Q4,92.72426606250833,7.275733937491665
Полимерные материалы,ПВХ панели,2015-Q1,36.0,64.0
Полимерные материалы,ПВХ панели,2015-Q2,36.96903896323982,63.03096103676018
Полимерные материалы,ПВХ панели,2015-Q3,37.93807792647964,62.06192207352036
Полимерные материалы,ПВХ панели,2015-Q4,38.90711688971946,61.09288311028054
Полимерные материалы,ПВХ панели,2016-Q1,39.876155852959286,60.123844147040714
Полимерные материалы,ПВХ панели,2016-Q2,40.845194816199104,59.154805183800896
Полимерные материалы,ПВХ панели,2016-Q3,41.81423377943892,58.18576622056108
Полимерные материалы,ПВХ панели,2016-Q4,42.78327274267875,57.21672725732125
Полимерные материалы,ПВХ панели,2017-Q1,43.752311705918565,56.247688294081435
Полимерные материалы,ПВХ панели,2017-Q2,44.72135066915839,55.27864933084161
Полимерные материалы,ПВХ панели,2017-Q3,45.69038963239821,54.30961036760179
Полимерные материалы,ПВХ панели,2017-Q4,46.65942859563803,53.34057140436197
Полимерные материалы,ПВХ панели,2018-Q1,47.62846755887785,52.37153244112215
Полимерные материалы,ПВХ панели,2018-Q2,48.59750652211767,51.40249347788233
Полимерные материалы,ПВХ панели,2018-Q3,49.566545485357494,50.433454514642506
Полимерные материалы,ПВХ панели,2018-Q4,50.53558444859731,49.46441555140269
Полимерные материалы,ПВХ панели,2019-Q1,51.50462341183714,48.49537658816286
Полимерные материалы,ПВХ панели,2019-Q2,52.473662375076955,47.526337624923045
Полимерные материалы,ПВХ панели,2019-Q3,53.44270133831678,46.55729866168322
Полимерные материалы,ПВХ панели,2019-Q4,54.4117403015566,45.5882596984434
Полимерные материалы,ПВХ панели,2020-Q1,55.380779264796416,44.619220735203584
Полимерные материалы,ПВХ панели,2020-Q2,56.34981822803624,43.65018177196376
Полимерные материалы,ПВХ панели,2020-Q3,57.31885719127607,42.68114280872393
Полимерные материалы,ПВХ панели,2020-Q4,58.28789615451588,41.71210384548412
Полимерные материалы,ПВХ панели,2021-Q1,59.2569351177557,40.7430648822443
Полимерные материалы,ПВХ панели,2021-Q2,60.22597408099553,39.77402591900447
Полимерные материалы,ПВХ панели,2021-Q3,61.195013044235345,38.804986955764655
Полимерные материалы,ПВХ панели,2021-Q4,62.16405200747516,37.83594799252484
Полимерные материалы,ПВХ панели,2022-Q1,63.13309097071499,36.86690902928501
Полимерные материалы,ПВХ панели,2022-Q2,64.10212993395481,35.89787006604519
Полимерные материалы,ПВХ панели,2022-Q3,65.07116889719462,34.928831102805376
Полимерные материалы,ПВХ панели,2022-Q4,66.04020786043445,33.95979213956555
Полимерные материалы,ПВХ панели,2023-Q1,67.00924682367427,32.990753176325725
Полимерные материалы,ПВХ панели,2023-Q2,67.97828578691409,32.02171421308591
Полимерные материалы,ПВХ панели,2023-Q3,68.94732475015391,31.05267524984609
Полимерные материалы,ПВХ панели,2023-Q4,69.91636371339374,30.083636286606264
Полимерные материалы,Полиуретановая пена,2015-Q1,30.0,70.0
Полимерные материалы,Полиуретановая пена,2015-Q2,30.99827518179461,69.00172481820539
Полимерные материалы,Полиуретановая пена,2015-Q3,31.996550363589222,68.00344963641078
Полимерные материалы,Полиуретановая пена,2015-Q4,32.99482554538383,67.00517445461617
Полимерные материалы,Полиуретановая пена,2016-Q1,33.993100727178444,66.00689927282156
Полимерные материалы,Полиуретановая пена,2016-Q2,34.991375908973055,65.00862409102695
Полимерные материалы,Полиуретановая пена,2016-Q3,35.989651090767666,64.01034890923233
Полимерные материалы,Полиуретановая пена,2016-Q4,36.98792627256228,63.01207372743772
Полимерные материалы,Полиуретановая пена,2017-Q1,37.98620145435689,62.01379854564311
Полимерные материалы,Полиуретановая пена,2017-Q2,38.9844766361515,61.0155233638485
Полимерные материалы,Полиуретановая пена,2017-Q3,39.98275181794611,60.01724818205389
Полимерные материалы,Полиуретановая пена,2017-Q4,40.98102699974071,59.01897300025929
Полимерные материалы,Полиуретановая пена,2018-Q1,41.979302181535324,58.020697818464676
Полимерные материалы,Полиуретановая пена,2018-Q2,42.977577363329935,57.022422636670065
Полимерные материалы,Полиуретановая пена,2018-Q3,43.975852545124546,56.024147454875454
Полимерные материалы,Полиуретановая пена,2018-Q4,44.97412772691916,55.02587227308084
Полимерные материалы,Полиуретановая пена,2019-Q1,45.97240290871377,54.02759709128623
Полимерные материалы,Полиуретановая пена,2019-Q2,46.97067809050838,53.02932190949162
Полимерные материалы,Полиуретановая пена,2019-Q3,47.96895327230299,52.03104672769701
Полимерные материалы,Полиуретановая пена,2019-Q4,48.9672284540976,51.0327715459024
Полимерные материалы,Полиуретановая пена,2020-Q1,49.96550363589221,50.03449636410779
Полимерные материалы,Полиуретановая пена,2020-Q2,50.963778817686816,49.036221182313184
Полимерные материалы,Полиуретановая пена,2020-Q3,51.96205399948143,48.03794600051857
Полимерные материалы,Полиуретановая пена,2020-Q4,52.96032918127604,47.03967081872396
